,Station,Year,Month,Day,Rainfall,Sunshine,Humidity,Temperature
345243,Mymensingh,1979,4,6,0.0,9.7,47.0,30.3
345244,Mymensingh,1979,4,7,0.0,8.6,64.0,26.0
345245,Mymensingh,1979,4,8,4.0,10.3,62.0,26.8
345246,Mymensingh,1979,4,9,0.0,9.7,62.0,29.1
345247,Mymensingh,1979,4,10,0.0,9.7,61.0,30.1
345248,Mymensingh,1979,4,11,0.0,8.6,64.0,28.9
345249,Mymensingh,1979,4,12,0.0,6.6,65.0,27.4
345250,Mymensingh,1979,4,13,7.0,10.0,68.0,26.7
345251,Mymensingh,1979,4,14,0.0,8.1,63.0,28.8
345252,Mymensingh,1979,4,15,0.0,6.9,70.0,27.3
345253,Mymensingh,1979,4,16,1.0,8.1,66.0,26.0
345254,Mymensingh,1979,4,17,0.0,5.9,63.0,26.8
345255,Mymensingh,1979,4,18,10.0,6.3,73.0,25.8
345256,Mymensingh,1979,4,19,0.0,10.7,67.0,28.0
345257,Mymensingh,1979,4,20,0.0,9.4,71.0,28.0
345258,Mymensingh,1979,4,21,0.0,10.3,61.0,28.8
345259,Mymensingh,1979,4,22,0.0,10.2,67.0,29.0
345260,Mymensingh,1979,4,23,11.0,8.0,68.0,26.9
345261,Mymensingh,1979,4,24,0.0,11.0,62.0,29.5
345262,Mymensingh,1979,4,25,0.0,11.5,55.0,30.9
345263,Mymensingh,1979,4,26,0.0,11.3,52.0,31.6
345264,Mymensingh,1979,4,27,0.0,10.9,50.0,30.7
345265,Mymensingh,1979,4,28,0.0,10.7,59.0,30.6
345266,Mymensingh,1979,4,29,0.0,6.9,68.0,29.2
345267,Mymensingh,1979,4,30,12.0,9.5,74.0,27.1
345268,Mymensingh,1979,5,1,21.0,6.3,86.0,22.6
345269,Mymensingh,1979,5,2,78.0,7.5,92.0,23.3
345270,Mymensingh,1979,5,3,16.0,6.7,81.0,28.6
345271,Mymensingh,1979,5,4,0.0,10.1,77.0,29.3
345272,Mymensingh,1979,5,5,0.0,9.5,77.0,29.7
345273,Mymensingh,1979,5,6,0.0,11.1,79.0,30.1
345274,Mymensingh,1979,5,7,0.0,7.9,73.0,28.4
345275,Mymensingh,1979,5,8,4.0,8.7,76.0,28.1
345276,Mymensingh,1979,5,9,0.0,9.8,75.0,29.4
345277,Mymensingh,1979,5,10,0.0,11.4,69.0,29.1
345278,Mymensingh,1979,5,11,0.0,11.1,72.0,29.4
345279,Mymensingh,1979,5,12,30.0,9.8,84.0,28.0
345280,Mymensingh,1979,5,13,10.0,8.0,82.0,29.0
345281,Mymensingh,1979,5,14,0.0,9.8,82.0,29.3
345282,Mymensingh,1979,5,15,8.0,11.1,78.0,30.3
345283,Mymensingh,1979,5,16,0.0,11.3,79.0,30.0
345284,Mymensingh,1979,5,17,0.0,7.4,79.0,30.6
345285,Mymensingh,1979,5,18,0.0,11.5,67.0,30.9
345286,Mymensingh,1979,5,19,0.0,10.7,75.0,30.2
345287,Mymensingh,1979,5,20,0.0,10.5,77.0,30.1
345288,Mymensingh,1979,5,21,25.0,10.0,81.0,27.0
345289,Mymensingh,1979,5,22,0.0,10.8,77.0,28.9
345290,Mymensingh,1979,5,23,3.0,12.1,77.0,29.4
345291,Mymensingh,1979,5,24,0.0,12.0,69.0,30.5
345292,Mymensingh,1979,5,25,0.0,12.1,63.0,30.7
345293,Mymensingh,1979,5,26,0.0,10.3,75.0,30.4
345294,Mymensingh,1979,5,27,0.0,7.3,73.0,29.0
345295,Mymensingh,1979,5,28,0.0,8.7,76.0,28.9
345296,Mymensingh,1979,5,29,0.0,11.0,74.0,30.6
345297,Mymensingh,1979,5,30,0.0,11.2,70.0,31.4
345298,Mymensingh,1979,5,31,0.0,11.0,62.0,30.8
345299,Mymensingh,1979,6,1,0.0,12.0,71.0,31.0
345300,Mymensingh,1979,6,2,0.0,10.8,74.0,31.4
345301,Mymensingh,1979,6,3,0.0,5.6,76.0,31.8
345302,Mymensingh,1979,6,4,0.0,4.1,71.0,32.4
345303,Mymensingh,1979,6,5,0.0,10.8,72.0,32.5
345304,Mymensingh,1979,6,6,0.0,8.8,69.0,32.1
345305,Mymensingh,1979,6,7,5.0,3.9,82.0,28.5
345306,Mymensingh,1979,6,8,0.0,11.4,89.0,27.4
345307,Mymensingh,1979,6,9,8.0,2.1,97.0,25.0
345308,Mymensingh,1979,6,10,0.0,1.7,95.0,24.9
345309,Mymensingh,1979,6,11,51.0,5.1,89.0,26.5
345310,Mymensingh,1979,6,12,0.0,2.8,91.0,25.6
345311,Mymensingh,1979,6,13,12.0,7.4,87.0,26.7
345312,Mymensingh,1979,6,14,7.0,4.6,87.0,27.3
345313,Mymensingh,1979,6,15,19.0,0.6,93.0,25.8
345314,Mymensingh,1979,6,16,19.0,4.0,92.0,26.7
345315,Mymensingh,1979,6,17,0.0,2.5,91.0,27.2
345316,Mymensingh,1979,6,18,3.0,10.3,88.0,29.0
345317,Mymensingh,1979,6,19,0.0,2.3,92.0,27.8
345318,Mymensingh,1979,6,20,16.0,4.4,94.0,27.2
345319,Mymensingh,1979,6,21,3.0,8.9,84.0,29.7
345320,Mymensingh,1979,6,22,0.0,7.6,83.0,30.2
345321,Mymensingh,1979,6,23,0.0,6.2,84.0,29.7
345322,Mymensingh,1979,6,24,0.0,8.0,84.0,29.8
345323,Mymensingh,1979,6,25,0.0,9.9,87.0,29.2
345324,Mymensingh,1979,6,26,0.0,8.6,86.0,29.5
345325,Mymensingh,1979,6,27,2.0,7.3,84.0,29.8
345326,Mymensingh,1979,6,28,13.0,8.5,85.0,29.7
345327,Mymensingh,1979,6,29,2.0,6.7,77.0,29.2
345328,Mymensingh,1979,6,30,24.0,0.0,98.0,26.3
345329,Mymensingh,1979,7,1,42.0,0.1,98.0,26.1
345330,Mymensingh,1979,7,2,8.0,0.0,92.0,28.8
345331,Mymensingh,1979,7,3,2.0,0.2,94.0,26.3
345332,Mymensingh,1979,7,4,2.0,10.4,83.0,30.8
345333,Mymensingh,1979,7,5,6.0,7.4,86.0,29.9
345334,Mymensingh,1979,7,6,0.0,10.1,81.0,31.4
345335,Mymensingh,1979,7,7,0.0,10.1,82.0,30.8
345336,Mymensingh,1979,7,8,0.0,8.1,80.0,29.8
345337,Mymensingh,1979,7,9,2.0,9.5,83.0,29.5
345338,Mymensingh,1979,7,10,0.0,0.3,94.0,27.4
345339,Mymensingh,1979,7,11,10.0,0.9,96.0,27.0
345340,Mymensingh,1979,7,12,3.0,11.6,87.0,29.1
345341,Mymensingh,1979,7,13,5.0,3.7,88.0,27.9
345342,Mymensingh,1979,7,14,0.0,1.5,93.0,26.4
345343,Mymensingh,1979,7,15,15.0,4.0,89.0,28.5
345344,Mymensingh,1979,7,16,2.0,0.0,97.0,25.9
345345,Mymensingh,1979,7,17,20.0,0.4,92.0,26.4
345346,Mymensingh,1979,7,18,2.0,4.1,88.0,27.9
345347,Mymensingh,1979,7,19,17.0,0.3,96.0,26.8
345348,Mymensingh,1979,7,20,16.0,1.4,91.0,27.2
345349,Mymensingh,1979,7,21,0.0,2.5,87.0,28.1
345350,Mymensingh,1979,7,22,0.0,0.0,90.0,28.5
345351,Mymensingh,1979,7,23,0.0,0.0,93.0,27.2
345352,Mymensingh,1979,7,24,4.0,0.0,98.0,26.1
345353,Mymensingh,1979,7,25,17.0,0.9,88.0,28.0
345354,Mymensingh,1979,7,26,3.0,3.3,85.0,28.2
345355,Mymensingh,1979,7,27,8.0,1.8,96.0,27.0
345356,Mymensingh,1979,7,28,27.0,2.7,92.0,27.5
345357,Mymensingh,1979,7,29,4.0,10.5,86.0,28.8
345358,Mymensingh,1979,7,30,0.0,8.1,88.0,28.8
345359,Mymensingh,1979,7,31,5.0,8.0,85.0,29.3
345360,Mymensingh,1979,8,1,0.0,9.1,84.0,29.5
345361,Mymensingh,1979,8,2,1.0,5.3,89.0,28.5
345362,Mymensingh,1979,8,3,0.0,10.3,79.0,29.8
345363,Mymensingh,1979,8,4,0.0,11.1,80.0,29.4
345364,Mymensingh,1979,8,5,9.0,6.0,83.0,29.4
345365,Mymensingh,1979,8,6,0.0,11.3,73.0,31.3
345366,Mymensingh,1979,8,7,0.0,7.9,73.0,30.1
345367,Mymensingh,1979,8,8,1.0,5.1,76.0,29.4
345368,Mymensingh,1979,8,9,1.0,4.6,81.0,29.3
345369,Mymensingh,1979,8,10,4.0,4.7,86.0,28.7
345370,Mymensingh,1979,8,11,0.0,11.9,79.0,31.0
345371,Mymensingh,1979,8,12,0.0,9.4,82.0,30.9
345372,Mymensingh,1979,8,13,0.0,11.2,77.0,31.4
345373,Mymensingh,1979,8,14,15.0,5.0,88.0,28.2
345374,Mymensingh,1979,8,15,3.0,0.1,96.0,25.9
345375,Mymensingh,1979,8,16,15.0,3.4,89.0,27.5
345376,Mymensingh,1979,8,17,0.0,7.2,87.0,28.1
345377,Mymensingh,1979,8,18,3.0,3.6,84.0,29.0
345378,Mymensingh,1979,8,19,3.0,3.6,90.0,28.3
345379,Mymensingh,1979,8,20,22.0,0.0,95.0,25.9
345380,Mymensingh,1979,8,21,12.0,0.7,90.0,28.2
345381,Mymensingh,1979,8,22,0.0,10.0,93.0,27.4
345382,Mymensingh,1979,8,23,4.0,3.4,91.0,28.0
345383,Mymensingh,1979,8,24,3.0,1.3,94.0,28.2
345384,Mymensingh,1979,8,25,1.0,0.0,91.0,28.5
345385,Mymensingh,1979,8,26,4.0,0.3,94.0,25.7
345386,Mymensingh,1979,8,27,0.0,7.0,83.0,28.5
345387,Mymensingh,1979,8,28,1.0,7.1,88.0,27.6
345388,Mymensingh,1979,8,29,19.0,0.0,94.0,26.7
345389,Mymensingh,1979,8,30,2.0,2.1,88.0,28.1
345390,Mymensingh,1979,8,31,2.0,2.1,88.0,28.1
345391,Mymensingh,1979,9,1,3.0,0.9,92.0,27.1
345392,Mymensingh,1979,9,2,1.0,0.3,93.0,26.7
345393,Mymensingh,1979,9,3,3.0,0.4,95.0,26.3
345394,Mymensingh,1979,9,4,21.0,0.0,94.0,26.2
345395,Mymensingh,1979,9,5,1.0,2.0,88.0,26.8
345396,Mymensingh,1979,9,6,23.0,4.0,90.0,26.8
345397,Mymensingh,1979,9,7,0.0,8.5,83.0,29.2
345398,Mymensingh,1979,9,8,1.0,3.9,88.0,27.6
345399,Mymensingh,1979,9,9,3.0,2.4,92.0,26.7
345400,Mymensingh,1979,9,10,6.0,0.2,93.0,25.8
345401,Mymensingh,1979,9,11,15.0,0.9,93.0,26.0
345402,Mymensingh,1979,9,12,0.0,4.1,89.0,26.9
345403,Mymensingh,1979,9,13,1.0,5.3,81.0,28.3
345404,Mymensingh,1979,9,14,0.0,2.0,86.0,26.4
345405,Mymensingh,1979,9,15,0.0,10.6,83.0,28.5
345406,Mymensingh,1979,9,16,0.0,8.3,80.0,29.3
345407,Mymensingh,1979,9,17,0.0,8.0,79.0,29.2
345408,Mymensingh,1979,9,18,0.0,9.2,77.0,29.5
345409,Mymensingh,1979,9,19,0.0,8.4,78.0,30.1
345410,Mymensingh,1979,9,20,0.0,9.0,78.0,30.5
345411,Mymensingh,1979,9,21,0.0,8.3,79.0,30.5
345412,Mymensingh,1979,9,22,1.0,2.7,85.0,28.6
345413,Mymensingh,1979,9,23,8.0,4.4,84.0,28.5
345414,Mymensingh,1979,9,24,5.0,8.1,84.0,28.8
345415,Mymensingh,1979,9,25,0.0,9.3,79.0,30.1
345416,Mymensingh,1979,9,26,0.0,7.6,81.0,30.0
345417,Mymensingh,1979,9,27,0.0,8.5,80.0,29.6
345418,Mymensingh,1979,9,28,0.0,0.7,87.0,27.9
345419,Mymensingh,1979,9,29,6.0,0.6,92.0,26.8
345420,Mymensingh,1979,9,30,2.0,4.4,83.0,28.5
345421,Mymensingh,1979,10,1,0.0,8.0,85.0,29.1
345422,Mymensingh,1979,10,2,0.0,8.5,84.0,29.2
345423,Mymensingh,1979,10,3,0.0,8.6,85.0,29.0
345424,Mymensingh,1979,10,4,0.0,3.0,87.0,28.2
345425,Mymensingh,1979,10,5,3.0,5.5,89.0,27.7
345426,Mymensingh,1979,10,6,36.0,0.0,97.0,25.2
345427,Mymensingh,1979,10,7,2.0,8.7,77.0,28.1
345428,Mymensingh,1979,10,8,0.0,8.8,81.0,27.1
345429,Mymensingh,1979,10,9,1.0,7.7,84.0,25.7
345430,Mymensingh,1979,10,10,0.0,9.7,78.0,26.8
345431,Mymensingh,1979,10,11,0.0,7.6,86.0,26.5
