,Station,Year,Month,Day,Rainfall,Sunshine,Humidity,Temperature
266355,Khepupara,1988,4,8,0.0,6.2,88.0,29.7
266356,Khepupara,1988,4,9,0.0,7.5,82.0,29.9
266357,Khepupara,1988,4,10,0.0,6.0,85.0,30.0
266358,Khepupara,1988,4,11,0.0,8.9,87.0,29.9
266359,Khepupara,1988,4,12,0.0,8.9,87.0,29.9
266360,Khepupara,1988,4,13,0.0,8.4,88.0,30.4
266361,Khepupara,1988,4,14,0.0,7.9,88.0,30.5
266362,Khepupara,1988,4,15,0.0,1.5,82.0,28.6
266363,Khepupara,1988,4,16,5.0,5.7,86.0,27.9
266364,Khepupara,1988,4,17,23.0,5.0,85.0,27.6
266365,Khepupara,1988,4,18,0.0,2.3,86.0,28.8
266366,Khepupara,1988,4,19,0.0,10.3,82.0,29.4
266367,Khepupara,1988,4,20,0.0,9.8,79.0,29.1
266368,Khepupara,1988,4,21,0.0,6.8,81.0,28.1
266369,Khepupara,1988,4,22,0.0,9.9,84.0,26.7
266370,Khepupara,1988,4,23,0.0,8.6,77.0,28.7
266371,Khepupara,1988,4,24,0.0,9.3,73.0,29.8
266372,Khepupara,1988,4,25,0.0,9.3,77.0,29.7
266373,Khepupara,1988,4,26,0.0,4.1,82.0,27.4
266374,Khepupara,1988,4,27,15.0,10.0,79.0,29.7
266375,Khepupara,1988,4,28,0.0,9.7,75.0,29.8
266376,Khepupara,1988,4,29,0.0,3.2,76.0,27.1
266377,Khepupara,1988,4,30,0.0,1.3,83.0,25.4
266378,Khepupara,1988,5,1,32.0,9.85,79.0,26.5
266379,Khepupara,1988,5,2,0.0,7.16,74.0,28.1
266380,Khepupara,1988,5,3,1.0,2.9,80.0,28.6
266381,Khepupara,1988,5,4,0.0,4.85,82.0,28.5
266382,Khepupara,1988,5,5,12.0,9.65,81.0,29.8
266383,Khepupara,1988,5,6,1.0,9.1,82.0,30.4
266384,Khepupara,1988,5,7,0.0,8.95,79.0,29.3
266385,Khepupara,1988,5,8,0.0,9.25,77.0,30.7
266386,Khepupara,1988,5,9,0.0,8.15,74.0,31.0
266387,Khepupara,1988,5,10,0.0,8.3,78.0,31.1
266388,Khepupara,1988,5,11,0.0,8.25,80.0,31.3
266389,Khepupara,1988,5,12,0.0,9.4,82.0,29.8
266390,Khepupara,1988,5,13,6.0,8.55,81.0,28.0
